manufacturer_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,engine_capacity,body_type,has_warranty,ownership,type_of_drive,is_exchangeable,number_of_photos,number_of_maintenance,duration_listed,price_usd
Opel,manual,white,310000,1999,gasoline,gasoline,1.0,hatchback,False,owned,front,False,5,1,58,1900.0
Mitsubishi,manual,silver,350000,1998,diesel,diesel,1.9,liftback,False,owned,front,True,5,6,32,1300.0
Renault,automatic,silver,25400,2018,gasoline,gasoline,1.6,hatchback,False,owned,all,False,5,2,81,11000.0
Volkswagen,manual,white,395000,2005,diesel,diesel,2.5,minibus,False,owned,front,True,18,16,32,9450.0
Ford,automatic,black,200000,2005,gas,gasoline,2.3,suv,False,owned,front,False,3,1,22,3200.0
LADA,manual,brown,12500,2019,gasoline,gasoline,1.6,liftback,False,owned,front,False,1,1,77,7700.0
Volkswagen,manual,silver,280000,2007,diesel,diesel,1.9,hatchback,False,owned,front,False,6,1,63,6800.0
Toyota,manual,grey,203000,2008,gasoline,gasoline,1.8,minivan,False,owned,front,False,6,2,95,10500.0
Mercedes-Benz,automatic,black,160000,2010,hybrid-petrol,gasoline,3.5,sedan,False,owned,rear,False,28,4,7,19950.0
Chevrolet,automatic,silver,239000,2007,gas,gasoline,4.2,suv,False,owned,all,True,9,140,337,9959.2
Audi,manual,green,319000,1997,gasoline,gasoline,2.6,universal,False,owned,front,False,13,9,31,2200.0
BMW,automatic,grey,177234,2014,diesel,diesel,3.0,suv,False,owned,all,True,25,34,59,39900.0
Opel,manual,white,270000,2010,gasoline,gasoline,1.6,hatchback,False,owned,front,False,13,1,17,9800.0
Geely,manual,other,157000,2007,gasoline,gasoline,1.5,sedan,False,owned,front,True,6,10,45,2000.0
Mitsubishi,automatic,blue,210000,2003,gasoline,gasoline,2.4,sedan,False,owned,front,True,8,14,109,2200.0
Mercedes-Benz,automatic,black,128000,2013,gasoline,gasoline,2.0,sedan,False,owned,rear,False,7,3,38,17500.0
Opel,manual,yellow,365000,2003,diesel,diesel,2.0,minivan,False,owned,front,False,16,27,40,4125.0
Mercedes-Benz,manual,silver,500000,1997,diesel,diesel,2.2,universal,False,owned,rear,False,10,7,206,3000.0
Citroen,manual,silver,247000,1999,diesel,diesel,1.9,universal,False,owned,front,True,3,1,15,2100.0
Mazda,manual,silver,375000,2000,gasoline,gasoline,2.0,universal,False,owned,front,True,17,24,33,2550.0
Renault,manual,silver,440000,2008,diesel,diesel,1.5,universal,False,owned,front,False,10,3,91,4000.0
Audi,automatic,white,134000,2011,gasoline,gasoline,1.4,hatchback,False,owned,front,False,6,2,143,8700.0
Skoda,manual,silver,0,2019,gasoline,gasoline,1.6,sedan,True,new,front,True,15,2,3,14746.28
Lexus,automatic,other,168000,2003,gasoline,gasoline,4.7,suv,False,owned,all,False,22,2,103,14500.0
Opel,manual,silver,284000,2001,diesel,diesel,1.7,universal,False,owned,front,False,8,3,41,3300.0
Ford,automatic,black,25000,2017,gasoline,gasoline,1.6,hatchback,False,owned,front,False,14,1,80,13700.0
Mazda,manual,red,367000,1998,gasoline,gasoline,1.8,liftback,False,owned,front,True,10,2,67,2489.0
Opel,manual,silver,175000,2008,diesel,diesel,1.3,hatchback,False,owned,front,False,11,4,169,5900.0
BMW,automatic,grey,155006,2005,gasoline,gasoline,4.5,coupe,False,owned,front,False,1,7,63,15000.0
Mitsubishi,automatic,white,114000,2011,gasoline,gasoline,1.8,sedan,False,owned,front,False,7,24,89,9999.0
Audi,manual,blue,300000,1999,gasoline,gasoline,1.8,universal,False,owned,front,True,12,7,39,4900.0
Infiniti,automatic,orange,191000,2008,gasoline,gasoline,3.5,suv,False,owned,all,False,16,1,1,13000.0
Volkswagen,manual,black,165000,2008,gasoline,gasoline,1.4,universal,False,owned,front,False,17,5,11,6300.0
Ford,manual,black,250000,2008,diesel,diesel,1.8,hatchback,False,owned,front,True,11,3,118,5650.0
Peugeot,automatic,blue,127000,2006,gasoline,gasoline,2.0,sedan,False,owned,front,True,13,25,77,3999.0
BMW,manual,silver,299000,2001,diesel,diesel,2.0,sedan,False,owned,rear,False,8,3,86,6000.0
Lexus,automatic,silver,315000,2003,gasoline,gasoline,3.3,suv,False,owned,all,False,16,10,13,10200.0
Opel,manual,black,225000,2003,gasoline,gasoline,1.2,hatchback,False,owned,front,False,5,2,11,3300.0
Skoda,automatic,brown,102000,2011,gasoline,gasoline,1.8,suv,False,owned,all,False,16,5,33,10500.0
Kia,manual,grey,234000,2012,gasoline,gasoline,1.6,universal,False,owned,front,False,25,10,116,8400.0
Nissan,manual,silver,170000,2003,diesel,diesel,2.2,suv,False,owned,all,True,13,23,29,6999.0
Volkswagen,manual,silver,188200,2007,gasoline,gasoline,1.4,hatchback,False,owned,front,False,11,7,9,5100.0
Ford,manual,silver,200000,2002,gasoline,gasoline,1.4,hatchback,True,owned,front,False,16,1,2,3200.0
Mitsubishi,automatic,red,190000,2010,gasoline,gasoline,1.5,hatchback,False,owned,front,False,6,2,42,8900.0
Opel,manual,blue,300000,2006,diesel,diesel,1.9,universal,False,owned,front,True,1,41,73,5900.0
Renault,manual,other,270000,2001,diesel,diesel,1.9,hatchback,False,owned,front,False,13,10,12,3200.0
BMW,automatic,silver,225000,2004,gasoline,gasoline,4.4,coupe,False,owned,rear,True,13,16,99,9500.0
Ford,manual,green,363000,2002,diesel,diesel,1.8,hatchback,False,owned,front,False,8,4,58,2500.0
Volkswagen,manual,other,200200,2008,diesel,diesel,2.0,sedan,False,owned,front,False,9,18,126,7999.0
BMW,automatic,grey,340000,2004,gasoline,gasoline,2.2,sedan,False,owned,rear,False,7,5,91,7400.0
Lincoln,automatic,grey,121200,2016,gasoline,gasoline,2.0,suv,False,owned,front,True,10,3,7,18600.0
Nissan,automatic,black,120000,2007,gasoline,gasoline,2.3,sedan,False,owned,front,True,13,10,14,5500.0
Renault,automatic,red,137000,2010,gasoline,gasoline,1.2,hatchback,False,owned,front,False,5,6,106,4650.0
Renault,manual,green,300000,2003,diesel,diesel,2.5,minibus,False,owned,front,False,6,14,43,5900.0
Mercedes-Benz,automatic,black,300000,1998,gasoline,gasoline,4.3,sedan,False,owned,rear,True,15,7,78,5300.0
Mazda,automatic,yellow,146450,2003,gasoline,gasoline,2.3,sedan,False,owned,front,False,8,1,73,4500.0
LADA,manual,silver,76000,2009,gasoline,gasoline,1.6,sedan,False,owned,front,False,8,4,6,3250.0
Seat,manual,other,179000,2006,gasoline,gasoline,1.4,sedan,False,owned,front,False,4,11,20,3900.0
Ford,manual,black,353000,1999,gasoline,gasoline,2.0,minivan,False,owned,front,False,13,23,61,4800.0
Mercedes-Benz,automatic,blue,350000,2000,diesel,diesel,2.7,sedan,False,owned,rear,True,11,2,13,4800.0
Toyota,manual,silver,463000,2008,gasoline,gasoline,1.8,sedan,False,owned,front,False,4,1,65,8500.0
Mazda,manual,silver,333333,1999,gasoline,gasoline,2.0,sedan,False,owned,front,True,9,6,14,1600.0
Kia,manual,white,185000,2009,gasoline,gasoline,1.4,universal,False,owned,front,False,6,3,57,6500.0
Opel,manual,silver,253000,2009,diesel,diesel,1.3,universal,False,owned,front,False,14,2,87,5990.0
Ford,manual,white,216000,2015,diesel,diesel,2.2,minibus,False,owned,front,False,27,16,38,19000.0
Audi,automatic,other,168000,2006,gasoline,gasoline,2.4,sedan,False,owned,front,False,18,38,79,9000.0
Mercedes-Benz,automatic,blue,226000,2006,gasoline,gasoline,2.0,hatchback,False,owned,front,False,16,1,1,6500.0
Volkswagen,manual,blue,311000,2003,diesel,diesel,1.9,minivan,False,owned,front,False,20,13,16,5000.0
Volkswagen,automatic,silver,195000,1999,gasoline,gasoline,1.6,hatchback,False,owned,front,False,5,2,63,4350.0
Ford,manual,white,210000,2001,diesel,diesel,2.4,minibus,False,owned,rear,False,12,14,45,9700.0
Audi,automatic,black,130000,2003,gasoline,gasoline,1.8,universal,False,owned,all,True,6,16,64,4900.0
Mitsubishi,manual,silver,300000,1997,diesel,diesel,1.9,sedan,False,owned,front,True,6,17,61,1000.0
ВАЗ,manual,other,207201,2015,gasoline,gasoline,1.6,universal,False,owned,front,False,20,4,5,6990.0
Ford,manual,black,50869,2014,gasoline,gasoline,1.0,sedan,False,owned,front,True,18,78,124,8020.0
Skoda,manual,grey,198682,2009,gasoline,gasoline,1.4,universal,False,owned,front,True,20,4,8,4900.0
Opel,automatic,white,160000,2010,gasoline,gasoline,1.6,hatchback,False,owned,front,True,11,27,116,8550.0
Fiat,manual,silver,200000,2001,gas,gasoline,1.6,coupe,False,owned,front,True,9,1,9,2845.49
Audi,automatic,grey,234322,2010,diesel,diesel,3.0,universal,False,owned,all,True,2,9,72,17900.0
Mercedes-Benz,manual,black,240000,2001,gasoline,gasoline,2.0,sedan,False,owned,rear,True,8,85,221,4100.0
Volkswagen,automatic,black,203000,2011,diesel,diesel,2.0,sedan,False,owned,front,False,7,2,43,13500.0
Kia,manual,silver,280000,2002,diesel,diesel,2.0,universal,False,owned,front,False,7,24,171,3500.0
Fiat,manual,white,222553,2000,diesel,diesel,1.9,minibus,False,owned,front,False,4,11,13,2500.0
Audi,automatic,silver,250000,2005,gasoline,gasoline,2.0,sedan,False,owned,front,False,4,1,53,7100.0
Nissan,automatic,silver,184000,2008,gasoline,gasoline,3.5,suv,False,owned,all,True,5,1,68,7900.0
Skoda,manual,blue,0,2019,gasoline,gasoline,1.6,sedan,True,new,front,True,15,1,2,14964.91
Ford,manual,blue,449000,2001,diesel,diesel,2.0,van,False,owned,front,False,3,53,78,5200.0
Skoda,automatic,grey,150000,2011,gasoline,gasoline,1.2,universal,False,owned,front,False,10,6,31,8000.0
Skoda,manual,blue,249160,2008,diesel,diesel,1.4,universal,False,owned,front,True,18,13,22,4999.0
Hyundai,manual,silver,260000,2000,gas,gasoline,2.4,suv,False,owned,front,True,10,10,112,4500.0
Mitsubishi,automatic,black,80000,2013,gasoline,gasoline,1.8,suv,False,owned,front,True,18,1,6,14050.0
BMW,automatic,black,155000,2010,gasoline,gasoline,3.0,suv,False,owned,all,False,7,2,59,17000.0
Acura,automatic,white,33796,2013,gasoline,gasoline,2.4,sedan,False,owned,front,False,8,1,2,17000.0
Mercedes-Benz,manual,yellow,550000,2002,diesel,diesel,2.2,minibus,False,owned,rear,False,12,9,90,7000.0
Volkswagen,manual,blue,202000,2004,diesel,diesel,1.9,minivan,False,owned,front,True,4,1,9,6500.0
Opel,manual,black,67000,2008,gasoline,gasoline,1.2,hatchback,False,owned,front,False,7,6,64,5300.0
Skoda,automatic,black,0,2019,gasoline,gasoline,1.4,sedan,True,new,front,True,15,1,2,23471.5
Mercedes-Benz,automatic,white,192000,2011,gasoline,gasoline,4.7,sedan,False,owned,all,False,29,5,13,21500.0
BMW,automatic,black,250000,2006,gasoline,gasoline,3.0,sedan,False,owned,all,False,5,8,91,10500.0
Peugeot,manual,black,244300,2005,diesel,diesel,1.6,hatchback,False,owned,front,False,6,1,4,4500.0
Mercedes-Benz,automatic,grey,206945,2012,gasoline,gasoline,1.6,universal,False,owned,rear,False,18,11,144,14600.0
Toyota,manual,silver,463000,2008,gasoline,gasoline,1.8,sedan,False,owned,front,False,4,1,65,8500.0
Renault,manual,grey,287000,1997,gasoline,gasoline,2.0,minivan,False,owned,front,True,14,1,3,1999.0
Mercedes-Benz,automatic,blue,205000,2006,gasoline,gasoline,1.8,coupe,False,owned,rear,False,9,6,15,8200.0
ВАЗ,manual,green,120000,2006,gasoline,gasoline,1.5,hatchback,False,emergency,front,True,5,2,7,284.55
BMW,automatic,other,257000,1998,gasoline,gasoline,2.5,sedan,False,owned,rear,False,15,2,148,5650.0
Opel,manual,grey,160000,2006,diesel,diesel,1.9,minivan,False,owned,front,False,1,2,4,7200.0
Chrysler,automatic,silver,160000,2007,gasoline,gasoline,2.7,sedan,False,owned,front,True,3,77,164,5490.0
Lifan,manual,black,45100,2017,gasoline,gasoline,1.8,suv,False,owned,front,True,17,11,26,11050.0
Mercedes-Benz,manual,black,160000,2013,diesel,diesel,2.2,minivan,False,owned,rear,False,15,1,18,21400.0
Mazda,automatic,grey,140000,2007,gasoline,gasoline,2.3,suv,False,owned,all,True,26,17,130,7999.0
Mercedes-Benz,automatic,silver,170000,2010,diesel,diesel,2.1,minivan,False,owned,rear,False,13,87,573,20300.0
Opel,manual,other,247000,2004,gasoline,gasoline,1.6,sedan,False,owned,front,False,15,2,89,5200.0
Citroen,manual,silver,285,2000,gasoline,gasoline,1.8,minivan,False,owned,front,False,6,1,1,2500.0
Volkswagen,manual,silver,71000,2013,gasoline,gasoline,1.6,sedan,False,owned,front,True,11,15,100,7200.0
Hyundai,automatic,silver,160000,2013,gasoline,gasoline,1.6,sedan,False,owned,front,False,11,41,91,7200.0
Kia,manual,silver,265000,2009,diesel,diesel,2.5,suv,False,owned,all,False,14,8,15,9550.0
Nissan,automatic,silver,444417,1997,gasoline,gasoline,3.0,sedan,False,owned,front,False,28,5,41,1517.12
BMW,automatic,black,140000,2014,gasoline,gasoline,2.0,sedan,False,owned,rear,False,17,1,1,23000.0
Skoda,manual,silver,202000,2010,diesel,diesel,2.0,hatchback,False,owned,front,False,8,1,63,8500.0
Opel,manual,green,388000,1997,gasoline,gasoline,1.6,universal,False,owned,front,False,6,2,40,1300.0
Citroen,manual,blue,130000,2013,gasoline,gasoline,1.6,sedan,False,owned,front,True,7,35,84,7400.0
Geely,automatic,white,1335,2019,gasoline,gasoline,2.0,suv,False,owned,front,False,25,3,82,14900.0
Opel,manual,blue,374000,2006,diesel,diesel,1.9,hatchback,False,owned,front,True,6,1,25,4700.0
Renault,manual,white,421200,2009,diesel,diesel,2.5,van,False,owned,front,False,14,2,12,8700.0
Mazda,manual,blue,330000,1997,gasoline,gasoline,1.8,hatchback,False,owned,front,False,18,29,103,1850.0
Citroen,manual,green,410000,1999,diesel,diesel,1.9,universal,False,owned,front,False,16,2,36,1650.0
Opel,manual,green,228828,2003,diesel,diesel,2.0,minivan,False,owned,front,True,19,22,34,5450.0
BMW,automatic,other,110000,2013,gasoline,gasoline,2.0,coupe,False,owned,all,True,12,9,126,28000.0
Audi,automatic,brown,200000,2006,gasoline,gasoline,3.2,universal,False,owned,all,False,8,1,64,10800.0
Hyundai,automatic,grey,41000,2017,gasoline,gasoline,1.6,sedan,False,owned,front,False,4,3,61,12500.0
BMW,automatic,silver,260000,1998,gasoline,gasoline,2.8,sedan,False,owned,rear,True,3,12,233,3700.0
Renault,manual,green,313000,1998,gasoline,gasoline,2.0,universal,False,owned,front,False,15,11,128,2500.0
Kia,automatic,black,297525,2008,diesel,diesel,2.5,suv,False,owned,rear,False,11,5,90,7900.0
Audi,automatic,black,313300,2005,gasoline,gasoline,2.4,sedan,False,owned,front,True,3,3,16,4000.0
LADA,manual,silver,35000,2016,gasoline,gasoline,1.6,hatchback,False,owned,front,False,3,2,113,10670.59
BMW,automatic,orange,35000,2017,gasoline,gasoline,1.5,hatchback,False,owned,rear,False,17,28,51,16500.0
Kia,manual,other,272000,1997,gasoline,gasoline,2.0,sedan,False,emergency,front,False,2,23,142,450.0
Skoda,manual,grey,177000,2008,gasoline,gasoline,1.2,universal,False,owned,front,False,8,14,67,5200.0
Mazda,automatic,other,317000,2002,gas,gasoline,2.5,sedan,False,owned,front,False,6,27,109,2900.0
Citroen,automatic,red,124000,2010,gasoline,gasoline,1.6,hatchback,False,owned,front,False,5,14,253,5350.0
Skoda,automatic,blue,0,2019,gasoline,gasoline,2.0,suv,True,new,all,True,15,12,26,36258.66
Volkswagen,automatic,grey,260000,2007,diesel,diesel,1.9,universal,False,owned,front,False,15,2,63,8550.0
Ford,automatic,red,330000,2009,gas,gasoline,4.0,pickup,False,owned,all,True,19,1,7,14699.0
Suzuki,automatic,black,60000,2011,gasoline,gasoline,1.6,sedan,False,owned,front,False,4,2,20,7600.0
Citroen,manual,grey,211000,2008,diesel,diesel,1.6,sedan,False,owned,front,True,7,16,131,6500.0
Mazda,manual,silver,500000,1997,gasoline,gasoline,2.0,hatchback,False,owned,front,True,7,28,53,2100.0
Peugeot,manual,grey,182000,2007,diesel,diesel,1.8,sedan,False,owned,front,False,7,4,133,5750.0
Land Rover,automatic,white,145000,2012,gasoline,gasoline,2.0,suv,False,owned,all,False,12,21,23,19900.0
Opel,manual,white,500000,2007,diesel,diesel,2.5,van,False,owned,front,False,6,1,137,6000.0
Volkswagen,automatic,silver,267000,2000,diesel,diesel,1.9,universal,False,owned,front,False,26,3,3,4000.0
Fiat,manual,blue,253000,1997,gasoline,gasoline,1.4,hatchback,False,owned,front,False,11,3,99,1500.0
Citroen,manual,other,220000,2001,diesel,diesel,2.0,hatchback,False,owned,front,False,4,5,302,3414.59
Chrysler,manual,silver,240000,2005,diesel,diesel,2.5,minivan,False,owned,front,False,8,2,177,6500.0
Skoda,automatic,silver,0,2019,gasoline,gasoline,2.0,suv,True,new,all,True,15,12,26,38222.99
Mercedes-Benz,manual,blue,330000,1999,gasoline,gasoline,2.3,minibus,False,owned,front,False,8,8,14,5500.0
Ford,automatic,brown,193121,2008,gasoline,gasoline,2.3,suv,False,owned,all,False,8,19,67,8500.0
Mercedes-Benz,automatic,black,178200,2011,gasoline,gasoline,3.5,suv,False,owned,all,True,30,30,51,22200.0
SsangYong,manual,silver,120000,2010,diesel,diesel,2.0,suv,False,owned,all,False,11,1,23,9400.0
Opel,manual,black,300000,2008,gasoline,gasoline,1.4,hatchback,False,owned,front,True,7,7,33,4500.0
Ford,automatic,white,80000,2014,gasoline,gasoline,1.5,sedan,False,owned,front,False,9,2,92,13000.0
Kia,manual,grey,209000,2008,gasoline,gasoline,1.4,hatchback,False,owned,front,False,10,1,51,5100.0
Ford,automatic,other,225000,2007,gasoline,gasoline,3.5,sedan,False,owned,front,False,10,3,11,7200.0
Volkswagen,manual,silver,271000,2004,diesel,diesel,2.0,minivan,False,owned,front,False,12,7,148,5700.0
Daewoo,manual,black,327000,1998,gasoline,gasoline,1.6,universal,False,owned,front,True,8,2,143,1750.0
Opel,manual,silver,486000,1998,diesel,diesel,2.0,hatchback,False,owned,front,False,6,10,242,1700.0
Opel,manual,grey,73000,2017,gasoline,gasoline,1.4,sedan,False,owned,front,False,14,121,304,13900.0
Hyundai,manual,black,240000,2005,gasoline,gasoline,2.4,suv,False,owned,front,True,16,27,41,5550.0
Iveco,manual,white,333333,1998,diesel,diesel,2.8,van,False,owned,rear,False,4,4,9,3500.0
Opel,manual,grey,310453,2003,diesel,diesel,2.2,hatchback,False,owned,front,True,10,52,112,3950.0
Audi,automatic,silver,194200,1998,gasoline,gasoline,2.4,sedan,False,owned,front,True,5,8,35,3400.0
BMW,manual,grey,136000,2015,diesel,diesel,2.0,universal,False,owned,all,True,16,8,91,15999.0
Kia,automatic,grey,57000,2015,gasoline,gasoline,1.6,hatchback,False,owned,front,False,15,60,240,12200.0
Hyundai,automatic,silver,300000,2000,gas,gasoline,2.0,coupe,False,owned,front,False,5,8,22,3000.0
Dodge,automatic,other,213413,2002,gasoline,gasoline,2.4,sedan,False,owned,front,False,7,2,34,2882.0
Opel,automatic,blue,310000,2003,diesel,diesel,2.2,hatchback,False,owned,front,False,23,1,50,5200.0
Mercedes-Benz,manual,silver,200000,2002,gasoline,gasoline,1.4,hatchback,False,owned,front,True,5,5,132,3400.0
ВАЗ,manual,silver,80000,2009,gasoline,gasoline,1.7,suv,False,owned,all,False,4,2,72,3793.99
Volvo,manual,silver,254000,2006,diesel,diesel,1.6,universal,False,owned,front,False,9,18,136,5999.0
Toyota,automatic,black,245000,2007,gasoline,gasoline,2.0,suv,False,owned,all,False,19,8,47,10200.0
Skoda,automatic,blue,0,2019,gasoline,gasoline,1.6,sedan,True,new,front,True,15,1,2,17465.62
Fiat,manual,silver,170000,2006,gasoline,gasoline,1.2,hatchback,False,owned,front,False,7,1,58,3900.0
Renault,manual,silver,357000,2004,diesel,diesel,1.9,minivan,False,owned,front,False,20,2,1,4800.0
Mercedes-Benz,manual,other,400000,2007,diesel,diesel,2.2,minivan,False,owned,rear,True,6,2,26,12000.0
Toyota,automatic,black,171000,2006,gasoline,gasoline,2.4,sedan,False,owned,front,False,14,11,152,7199.0
Audi,manual,other,265000,2008,diesel,diesel,2.0,sedan,False,owned,front,False,7,5,189,10500.0
Renault,manual,blue,300000,1997,gasoline,gasoline,1.6,hatchback,False,owned,front,False,4,9,41,650.0
Skoda,manual,white,120000,2015,gasoline,gasoline,1.6,liftback,False,owned,front,False,16,2,2,8000.0
Honda,automatic,silver,260000,2004,gasoline,gasoline,2.4,suv,False,owned,front,False,8,585,1938,8000.0
Nissan,automatic,red,140000,2008,gasoline,gasoline,1.6,hatchback,False,owned,front,True,7,42,94,6000.0
Opel,manual,red,269000,1997,gasoline,gasoline,1.6,universal,False,owned,front,True,6,5,81,2200.0
Kia,automatic,silver,224691,2008,diesel,diesel,2.5,suv,False,owned,all,False,23,39,113,9850.0
Nissan,automatic,black,199000,2011,gasoline,gasoline,2.5,suv,False,owned,all,False,29,2,2,12900.0
Peugeot,manual,black,153200,2010,gasoline,gasoline,2.0,sedan,False,owned,front,True,8,12,131,9200.0
BMW,automatic,black,200000,2009,diesel,diesel,3.0,sedan,False,owned,rear,False,8,8,107,19000.0
Opel,manual,other,180000,2008,diesel,diesel,1.7,minivan,False,owned,front,False,11,77,224,8000.0
Renault,manual,blue,380000,1997,gasoline,gasoline,1.6,sedan,False,owned,front,False,10,31,76,1100.0
Ford,manual,grey,700000,2005,diesel,diesel,2.4,minibus,False,owned,rear,False,3,9,60,3319.74
Citroen,manual,blue,373000,1998,gas,gasoline,2.0,minivan,False,owned,front,False,13,3,60,2000.0
Fiat,manual,blue,355000,1997,diesel,diesel,1.9,sedan,False,owned,front,False,4,4,89,1300.0
Opel,manual,green,300000,1999,diesel,diesel,2.0,hatchback,False,owned,front,False,9,2,49,2900.0
Skoda,manual,white,209000,2016,diesel,diesel,1.6,universal,False,owned,front,False,22,2,19,12800.0
Mazda,manual,silver,385000,1998,diesel,diesel,2.0,sedan,False,owned,front,False,3,1,2,850.0
Mini,automatic,blue,131999,2011,gasoline,gasoline,1.6,suv,False,owned,front,True,6,38,175,14500.0
Volkswagen,manual,silver,250000,2000,gasoline,gasoline,1.4,universal,False,owned,front,False,5,1,59,2900.0
BMW,automatic,black,290000,2005,gasoline,gasoline,4.0,sedan,False,owned,rear,False,10,16,30,5900.0
Mercedes-Benz,automatic,white,190000,2002,gasoline,gasoline,5.0,suv,False,owned,all,False,6,1,13,18000.0
Peugeot,manual,black,270000,1999,gasoline,gasoline,2.0,coupe,False,owned,front,True,13,2,1,2500.0
Volvo,automatic,black,210000,2006,gasoline,gasoline,2.5,sedan,False,owned,front,True,2,2,60,8999.0
Volkswagen,automatic,brown,219000,2009,diesel,diesel,2.0,sedan,False,owned,front,True,6,109,509,11000.0
Skoda,manual,blue,332621,2000,gasoline,gasoline,1.3,universal,False,owned,front,False,11,1,4,534.41
Peugeot,manual,blue,250000,2010,diesel,diesel,1.4,hatchback,False,owned,front,True,6,1,5,5500.0
Renault,manual,silver,470000,1999,diesel,diesel,1.9,sedan,False,owned,front,False,3,1,57,2845.49
Kia,automatic,other,138000,2001,gasoline,gasoline,2.0,suv,False,owned,all,False,4,5,83,4000.0
Renault,manual,blue,358,1998,diesel,diesel,1.9,minivan,False,owned,front,True,11,3,11,2300.0
Renault,manual,silver,163000,2006,gasoline,gasoline,1.2,sedan,False,owned,front,False,6,4,91,2500.0
Opel,manual,blue,430000,2001,diesel,diesel,2.0,universal,False,owned,front,True,8,11,134,4100.0
Volkswagen,automatic,blue,280000,1997,gasoline,gasoline,1.6,hatchback,False,owned,front,False,1,5,71,1500.0
Volkswagen,automatic,blue,15000,2012,gasoline,gasoline,1.2,hatchback,False,owned,front,True,25,4,14,11900.0
BMW,automatic,black,184000,2010,diesel,diesel,2.0,sedan,False,owned,rear,False,8,61,159,15750.0
BMW,automatic,black,138000,2011,gasoline,gasoline,4.4,sedan,False,owned,all,True,30,24,39,15300.0
Opel,manual,black,141155,2015,diesel,diesel,1.6,minivan,False,owned,front,False,12,2,17,11700.0
Fiat,manual,blue,300500,2005,diesel,diesel,1.9,universal,False,owned,front,False,11,12,18,4400.0
Renault,manual,silver,320000,2002,diesel,diesel,1.9,coupe,False,owned,front,False,6,9,13,2276.39
Alfa Romeo,manual,black,380000,1998,gasoline,gasoline,2.0,sedan,False,owned,front,True,4,6,86,1100.0
Mercedes-Benz,manual,black,230000,2002,gasoline,gasoline,1.4,hatchback,False,owned,front,False,5,1,6,3300.0
Iveco,manual,white,395000,2008,diesel,diesel,3.0,van,False,owned,front,False,10,12,35,12600.0
Fiat,manual,white,220000,2009,diesel,diesel,1.3,hatchback,False,owned,front,False,13,10,42,4900.0
LADA,manual,red,125000,2013,gasoline,gasoline,1.6,sedan,False,owned,front,True,5,1,22,4000.0
Dodge,automatic,other,360000,1998,gasoline,gasoline,2.4,minivan,False,owned,front,True,10,27,62,1700.0
Alfa Romeo,manual,black,260000,1997,gasoline,gasoline,1.8,hatchback,False,owned,front,False,4,7,58,900.0
Mercedes-Benz,automatic,black,197000,2010,gasoline,gasoline,3.5,sedan,False,owned,rear,True,9,16,250,15500.0
Hyundai,automatic,black,110000,2014,gasoline,gasoline,1.6,sedan,False,owned,front,False,11,2,128,11200.0
Toyota,automatic,silver,206000,2008,gas,gasoline,3.5,minivan,False,owned,front,False,6,2,154,10550.0
Peugeot,manual,black,380000,2007,diesel,diesel,1.6,universal,False,owned,front,False,6,4,87,5999.0
Volkswagen,manual,other,230000,2007,diesel,diesel,2.0,sedan,False,owned,front,True,11,20,31,7500.0
Audi,automatic,black,195800,2007,diesel,diesel,2.0,sedan,False,owned,front,False,15,1,1,8900.0
Suzuki,manual,silver,300000,2003,gasoline,gasoline,1.6,hatchback,False,owned,front,False,4,1,33,3950.0
Hyundai,manual,blue,280000,2005,diesel,diesel,2.5,minivan,False,emergency,rear,False,22,41,144,2500.0
Nissan,manual,green,346000,1998,gasoline,gasoline,1.6,hatchback,False,owned,front,True,4,3,6,1450.0
Dodge,manual,silver,265000,2008,diesel,diesel,2.0,hatchback,False,owned,front,False,9,1,7,7500.0
Toyota,manual,grey,96375,2013,gasoline,gasoline,1.6,sedan,False,owned,front,False,19,3,65,11999.0
Audi,automatic,black,300000,2006,diesel,diesel,2.7,sedan,False,owned,all,False,7,2,2,10750.0
Volvo,automatic,grey,17387,2017,gasoline,gasoline,2.0,universal,False,owned,all,True,22,172,299,48200.0
Mercedes-Benz,automatic,silver,355000,2006,gasoline,gasoline,3.5,suv,False,owned,rear,True,17,4,16,9750.0
Audi,automatic,black,280000,2007,diesel,diesel,2.0,sedan,False,owned,front,False,16,2,112,10000.0
Peugeot,manual,red,156550,2008,gasoline,gasoline,1.6,hatchback,False,owned,front,False,4,1,57,5350.0
Ford,automatic,blue,281635,2000,gasoline,gasoline,2.0,universal,False,owned,front,False,7,1,62,2500.0
Peugeot,manual,green,300000,1998,diesel,diesel,1.9,universal,False,owned,front,True,5,1,31,2000.0
Citroen,manual,green,350000,1997,gasoline,gasoline,1.8,universal,False,owned,front,False,5,2,7,1300.0
Mercedes-Benz,automatic,silver,337000,2002,diesel,diesel,4.0,suv,False,owned,all,True,10,6,30,6000.0
Honda,automatic,black,208000,2007,gasoline,gasoline,2.0,sedan,False,owned,front,False,1,4,60,8200.0
Citroen,manual,grey,430000,1999,gasoline,gasoline,1.8,minivan,False,owned,front,False,11,9,72,3100.0
Mercedes-Benz,automatic,silver,330000,2001,diesel,diesel,2.2,sedan,False,owned,rear,False,5,4,27,4000.0
Nissan,manual,silver,294297,1997,gasoline,gasoline,1.6,sedan,False,owned,front,True,5,14,32,2850.0
